ano,uf,nome_mun,cultura,seguradora,evento_sinistro,apolices_contratadas,total_segurado_mil,soma_premio_total_mil,total_subvencao_mil,valor_indenizacoes_pagas_mil,sinistralidade_media,taxa_media,apolices_indenizadas
2018,GO,Rio Quente,Soja,Mapfre, SECA,1,73960.95,3716.34,1672.35,26781.65,7206,0.05,1
2018,GO,Rio Verde,Milho 1ª safra,Aliança do Brasil, SECA,1,139182.6,6807.84,2382.74,66807.65,9813,49,1
2018,GO,Rio Verde,Milho 2ª safra,Aliança do Brasil,-,90,28876282.61,1579640.22,710838.13,0.0,0.0,55,0
2018,GO,Rio Verde,Milho 2ª safra,Aliança do Brasil, SECA,23,6222707.99,341424.41,153640.99,3644445.44,10674,55,23
2018,GO,Rio Verde,Milho 2ª safra,Aliança do Brasil, VENTOS FORTES/FRIOS,1,177190.2,9745.46,4385.46,52303.48,5367,55,1
2018,GO,Rio Verde,Milho 2ª safra,Allianz,-,1,522600.0,61931.5,27869.17,0.0,0.0,119,0
2018,GO,Rio Verde,Milho 2ª safra,Allianz, SECA,3,1148048.8,137993.54,62097.07,42323.58,307,119,3
2018,GO,Rio Verde,Milho 2ª safra,Mapfre,-,1,447100.0,37904.33,17056.94,0.0,0.0,85,0
2018,GO,Rio Verde,Milho 2ª safra,Markel,-,4,1285299.0,89949.99,40477.49,0.0,0.0,0.07,0
2018,GO,Rio Verde,Milho 2ª safra,Markel, SECA,2,515230.0,29624.23,13330.91,212415.14,7.17,57,2
2018,GO,Rio Verde,Milho 2ª safra,Sancor,-,2,373157.57,33206.15,14942.77,0.0,0.0,92,0
2018,GO,Rio Verde,Milho 2ª safra,Swiss Re,-,1,499700.0,47529.62,21388.33,0.0,0.0,95,0
2018,GO,Rio Verde,Pecuário,Mapfre,-,1,272000.0,2722.66,1225.19,0.0,0.0,0.01,0
2018,GO,Rio Verde,Pecuário,Swiss Re,-,1,272000.0,3861.72,1737.77,0.0,0.0,14,0
2018,GO,Rio Verde,Soja,Aliança do Brasil,-,93,56780209.91,2049167.37,759721.2,0.0,0.0,36,0
2018,GO,Rio Verde,Soja,Aliança do Brasil, SECA,23,19976079.3,738631.06,259386.1,7806926.9,10569,37,23
2018,GO,Rio Verde,Soja,Allianz,-,30,4640540.23,294642.15,117856.58,0.0,0.0,0.07,0
2018,GO,Rio Verde,Soja,Allianz, CHUVA EXCESSIVA,1,66000.0,4766.67,1906.66,25525.7,5355,72,1
2018,GO,Rio Verde,Soja,Allianz, SECA,1,956656.9,57186.68,22874.66,233418.31,4082,0.06,1
2018,GO,Rio Verde,Soja,Mapfre,-,29,6482019.89,330881.73,137148.56,0.0,0.0,54,0
2018,GO,Rio Verde,Soja,Mapfre, SECA,2,843557.07,45829.42,18331.76,150296.1,3279,55,2
2018,GO,Rio Verde,Soja,Markel,-,3,897349.43,44596.41,19221.21,0.0,0.0,47,0
2018,GO,Rio Verde,Soja,Sancor, SECA,1,138503.04,8143.98,3664.79,45360.19,5.57,59,1
2018,GO,Rio Verde,Soja,Tokio Marine,-,25,5672730.02,347340.61,138936.09,0.0,0.0,61,0
2018,GO,Rio Verde,Soja,Tokio Marine, SECA,3,780689.35,47763.17,19105.26,76633.3,1604,61,3
2018,GO,Rio Verde,Sorgo,Aliança do Brasil,-,1,34488.13,2447.9,1101.56,0.0,0.0,71,0
2018,GO,Sanclerlândia,Milho 2ª safra,Markel, SECA,1,87706.4,4660.87,2097.39,49093.35,10533,53,1
2018,GO,Santa Cruz de Goiás,Milho 2ª safra,Aliança do Brasil,-,1,109342.8,6013.85,2706.23,0.0,0.0,55,0
2018,GO,Santa Cruz de Goiás,Soja,Aliança do Brasil,-,6,4957220.01,172260.1,64797.2,0.0,0.0,36,0
2018,GO,Santa Cruz de Goiás,Soja,Aliança do Brasil, SECA,3,3405706.29,122783.8,42974.33,705116.66,5743,36,3
2018,GO,Santa Cruz de Goiás,Soja,Allianz,-,1,725895.0,29501.29,13275.57,0.0,0.0,41,0
2018,GO,Santa Cruz de Goiás,Soja,Mapfre,-,1,129901.46,6442.49,2899.12,0.0,0.0,0.05,0
2018,GO,Santa Cruz de Goiás,Soja,Swiss Re,-,1,277213.25,12410.13,5584.56,0.0,0.0,45,0
2018,GO,Santa Fé de Goiás,Soja,Aliança do Brasil,-,1,1351126.18,47690.58,16691.7,0.0,0.0,35,0
2018,GO,Santa Helena de Goiás,Milho 2ª safra,Aliança do Brasil,-,29,7637977.87,420088.61,189039.87,0.0,0.0,55,0
2018,GO,Santa Helena de Goiás,Milho 2ª safra,Aliança do Brasil, SECA,18,6390949.61,351502.14,158175.97,2869461.17,8163,55,18
2018,GO,Santa Helena de Goiás,Milho 2ª safra,Aliança do Brasil, VENTOS FORTES/FRIOS,1,255347.84,14044.13,6319.86,49639.62,3535,55,1
2018,GO,Santa Helena de Goiás,Milho 2ª safra,Markel,-,1,225810.0,19125.21,8606.34,0.0,0.0,85,0
2018,GO,Santa Helena de Goiás,Milho 2ª safra,Sancor,-,2,389089.06,38208.54,17193.84,0.0,0.0,98,0
2018,GO,Santa Helena de Goiás,Milho 2ª safra,Sancor, GRANIZO,1,135725.59,13328.25,5997.71,64899.18,4869,98,1
2018,GO,Santa Helena de Goiás,Soja,Aliança do Brasil,-,18,6028809.93,199667.38,79866.95,0.0,0.0,33,0
2018,GO,Santa Helena de Goiás,Soja,Aliança do Brasil, SECA,26,17752753.21,590454.87,236181.96,5176247.01,8767,33,26
2018,GO,Santa Helena de Goiás,Soja,Allianz,-,3,990243.32,57037.51,23987.66,0.0,0.0,58,0
2018,GO,Santa Helena de Goiás,Soja,Mapfre,-,7,1615776.17,84277.35,34344.08,0.0,0.0,51,0
2018,GO,Santa Helena de Goiás,Soja,Mapfre, SECA,5,1471849.68,78382.32,31352.91,510324.59,6511,54,5
2018,GO,Santa Helena de Goiás,Soja,Sancor,-,1,281545.34,16554.87,7449.69,0.0,0.0,59,0
2018,GO,Santa Helena de Goiás,Soja,Tokio Marine, SECA,3,343778.45,21889.12,8755.62,82629.42,3775,64,3
2018,GO,Santa Helena de Goiás,Sorgo,Aliança do Brasil,-,1,18354.48,1302.76,586.24,0.0,0.0,71,0
2018,GO,Santa Isabel,Milho 1ª safra,Aliança do Brasil, SECA,1,219658.1,8883.43,3109.2,76775.75,8643,0.04,1
2018,GO,Santa Isabel,Pecuário,Swiss Re,-,1,490000.0,4900.0,2205.0,0.0,0.0,0.01,0
2018,GO,Santa Rita do Araguaia,Milho 2ª safra,Aliança do Brasil,-,1,273485.68,15041.71,6768.77,0.0,0.0,55,0
2018,GO,Santa Rita do Araguaia,Soja,Aliança do Brasil,-,1,284898.0,10002.39,4000.96,0.0,0.0,35,0
2018,GO,Santa Rita do Araguaia,Soja,Aliança do Brasil, VARIAÇÃO DE PREÇO,1,300938.65,10921.08,3822.38,50000.0,4578,36,1
2018,GO,Santa Rita do Novo Destino,Soja,Aliança do Brasil,-,1,942154.92,30343.7,12137.48,0.0,0.0,32,0
2018,GO,Santa Rosa de Goiás,Soja,Mapfre,-,1,654434.4,32540.06,14643.02,0.0,0.0,0.05,0
2018,GO,Santa Tereza de Goiás,Soja,Aliança do Brasil, INUNDAÇÃO/TROMBA D´ÁGUA,1,743449.03,27245.57,9535.95,100390.62,3685,37,1
2018,GO,Santa Tereza de Goiás,Soja,Mapfre,-,1,1898608.0,94161.93,42372.86,0.0,0.0,0.05,0
2018,GO,Santo Antônio da Barra,Soja,Aliança do Brasil,-,3,1019331.33,34199.68,13679.87,0.0,0.0,33,0
2018,GO,Santo Antônio da Barra,Soja,Allianz,-,1,165000.0,11916.61,4766.63,0.0,0.0,72,0
2018,GO,Santo Antônio da Barra,Soja,Mapfre,-,5,823897.54,42815.46,17697.08,0.0,0.0,54,0
2018,GO,Santo Antônio da Barra,Soja,Markel,-,1,231709.0,9295.62,3718.25,0.0,0.0,0.04,0
2018,GO,Santo Antônio da Barra,Soja,Sancor, SECA,1,234063.38,13762.92,6193.31,55961.06,4066,59,1
2018,GO,Santo Antônio da Barra,Soja,Tokio Marine,-,1,240750.89,14729.3,5891.72,0.0,0.0,61,0
2018,GO,Santo Antônio do Descoberto,Feijão,Mapfre,-,1,199999.8,7399.92,2589.97,0.0,0.0,37,0
2018,GO,Santo Antônio do Descoberto,Milho 2ª safra,Swiss Re,-,1,167945.9,15974.39,7188.48,0.0,0.0,95,0
2018,GO,Santo Antônio do Descoberto,Soja,Aliança do Brasil,-,1,100216.06,3899.71,1364.9,0.0,0.0,39,0
2018,GO,São Domingos,Soja,Aliança do Brasil,-,2,1598099.89,76739.32,32695.23,0.0,0.0,63,0
2018,GO,São Francisco de Goiás,Soja,Aliança do Brasil,-,1,1306961.95,49226.54,17229.29,0.0,0.0,38,0
2018,GO,São Francisco de Goiás,Soja,Mapfre,-,1,427833.6,21272.92,9572.81,0.0,0.0,0.05,0
2018,GO,São João da Paraúna,Milho 2ª safra,Aliança do Brasil,-,1,410329.52,22568.12,10155.65,0.0,0.0,55,0
2018,GO,São João da Paraúna,Pecuário,Mapfre,-,1,981900.0,9828.6,4422.87,0.0,0.0,0.01,0
2018,GO,São João da Paraúna,Soja,Aliança do Brasil,-,4,1584875.18,57942.72,20279.95,0.0,0.0,37,0
2018,GO,São João da Paraúna,Soja,Allianz,-,1,263286.58,15738.64,6295.45,0.0,0.0,0.06,0
2018,GO,São João da Paraúna,Soja,Mapfre,-,3,625352.06,35703.13,15315.81,0.0,0.0,57,0
2018,GO,São João D'Aliança,Feijão,Mapfre,-,2,280000.0,8832.99,3091.54,0.0,0.0,32,0
2018,GO,São João D'Aliança,Milho 1ª safra,Aliança do Brasil, GRANIZO,1,1036418.99,43076.43,15076.75,50.0,1,42,1
2018,GO,São João D'Aliança,Milho 2ª safra,Aliança do Brasil,-,2,654118.0,35976.48,16189.41,0.0,0.0,55,0
2018,GO,São João D'Aliança,Soja,Aliança do Brasil,-,1,686116.2,24759.84,9903.94,0.0,0.0,36,0
2018,GO,São João D'Aliança,Soja,Aliança do Brasil, SECA,1,379115.66,13549.53,5419.81,500.0,37,36,1
2018,GO,São João D'Aliança,Soja,Mapfre,-,15,2301143.21,132116.46,59452.33,0.0,0.0,57,0
2018,GO,São João D'Aliança,Soja,Mapfre, CHUVA EXCESSIVA,1,445142.25,26200.85,11790.38,52503.75,2004,59,1
2018,GO,São Miguel do Araguaia,Pecuário,Mapfre,-,8,2768866.08,27715.74,12472.04,0.0,0.0,0.01,0
2018,GO,São Miguel do Passa Quatro,Milho 2ª safra,Aliança do Brasil,-,1,313208.34,17226.45,7751.9,0.0,0.0,55,0
2018,GO,São Miguel do Passa Quatro,Soja,Aliança do Brasil,-,2,1203414.0,46828.5,16389.98,0.0,0.0,39,0
2018,GO,São Miguel do Passa Quatro,Soja,Aliança do Brasil, SECA,2,411408.12,14820.67,5187.23,1.96,0.0,36,2
2018,GO,Serranópolis,Cana-de-açúcar,Aliança do Brasil,-,1,1009864.68,13940.52,6273.23,0.0,0.0,14,0
2018,GO,Serranópolis,Milho 1ª safra,Aliança do Brasil,-,1,626207.34,25192.09,8817.23,0.0,0.0,0.04,0
2018,GO,Serranópolis,Milho 2ª safra,Aliança do Brasil,-,5,2465506.08,135602.82,61021.29,0.0,0.0,55,0
2018,GO,Serranópolis,Milho 2ª safra,Aliança do Brasil, SECA,1,525803.34,28919.18,13013.63,473801.39,16384,55,1
2018,GO,Serranópolis,Milho 2ª safra,Markel,-,1,917450.0,57636.94,25936.62,0.0,0.0,63,0
2018,GO,Serranópolis,Milho 2ª safra,Sancor,-,4,348877.15,29759.23,13391.66,0.0,0.0,85,0
2018,GO,Serranópolis,Milho 2ª safra,Sancor, SECA,3,881597.03,75200.23,33840.11,625777.5,8321,85,3
2018,GO,Serranópolis,Pecuário,Mapfre,-,1,412500.0,4129.03,1858.06,0.0,0.0,0.01,0
2018,GO,Serranópolis,Soja,Aliança do Brasil,-,23,15791484.9,567312.67,210614.35,0.0,0.0,36,0
2018,GO,Serranópolis,Soja,Aliança do Brasil, SECA,4,2950202.72,106207.64,38835.83,652165.95,6.14,36,4
2018,GO,Serranópolis,Soja,Aliança do Brasil, VARIAÇÃO DE PREÇO,1,565417.18,21348.02,7471.81,137200.81,6427,38,1
2018,GO,Serranópolis,Soja,Mapfre,-,1,300000.0,17623.69,7049.47,0.0,0.0,59,0
2018,GO,Silvânia,Milho 1ª safra,Aliança do Brasil,-,3,2585742.85,105083.19,36779.12,0.0,0.0,43,0
2018,GO,Silvânia,Milho 1ª safra,Mapfre,-,3,574200.0,26033.87,11715.23,0.0,0.0,44,0
2018,GO,Silvânia,Milho 2ª safra,Aliança do Brasil,-,14,3847967.56,211638.14,95237.16,0.0,0.0,55,0
2018,GO,Silvânia,Milho 2ª safra,Aliança do Brasil, SECA,1,209709.15,11534.0,5190.3,64052.0,5553,55,1
2018,GO,Silvânia,Milho 2ª safra,Sancor,-,2,246042.82,24161.41,10872.63,0.0,0.0,98,0
2018,GO,Silvânia,Soja,Aliança do Brasil,-,34,21029851.08,797497.01,279123.98,0.0,0.0,38,0
2018,GO,Silvânia,Soja,Aliança do Brasil, SECA,11,10691062.65,405650.36,141977.62,5166726.93,12737,38,11
2018,GO,Silvânia,Soja,Mapfre,-,14,2348489.5,166138.39,67101.28,0.0,0.0,69,0
2018,GO,Silvânia,Soja,Swiss Re,-,1,279082.7,13954.13,6279.36,0.0,0.0,0.05,0
2018,GO,Silvânia,Tomate,Porto Seguro,-,3,1758480.0,61457.0,27655.65,0.0,0.0,35,0
2018,GO,Sítio D'Abadia,Milho 2ª safra,Aliança do Brasil,-,2,600169.92,33009.33,14854.2,0.0,0.0,55,0
2018,GO,Sítio D'Abadia,Soja,Aliança do Brasil,-,2,1230804.5,44499.5,15574.82,0.0,0.0,36,0
2018,GO,Sítio D'Abadia,Soja,Mapfre,-,1,138201.0,7805.15,3512.31,0.0,0.0,56,0
2018,GO,Taquaral de Goiás,Milho 1ª safra,Aliança do Brasil,-,1,34793.47,1194.57,477.83,0.0,0.0,34,0
2018,GO,Terezópolis de Goiás,Tomate,Porto Seguro,-,1,348075.0,12164.0,5473.8,0.0,0.0,35,0
2018,GO,Três Ranchos,Milho 2ª safra,Aliança do Brasil,-,1,47555.86,2615.57,1177.01,0.0,0.0,55,0
2018,GO,Três Ranchos,Soja,Mapfre,-,1,250001.0,17104.81,6841.92,0.0,0.0,68,0
2018,GO,Trindade,Milho 2ª safra,Allianz, SECA,1,153400.0,18178.84,8180.47,30454.92,1675,119,1
2018,GO,Trindade,Soja,Allianz,-,1,375350.48,22437.54,8975.01,0.0,0.0,0.06,0
2018,GO,Trombas,Soja,Markel,-,1,1098199.2,40923.74,9098.17,0.0,0.0,37,0
2018,GO,Turvânia,Milho 2ª safra,Markel,-,1,135850.0,11207.63,5043.43,0.0,0.0,83,0
2018,GO,Turvânia,Soja,Aliança do Brasil,-,2,1937220.71,74563.84,26097.34,0.0,0.0,38,0
2018,GO,Turvânia,Soja,Allianz,-,2,1337074.52,91398.56,36559.41,0.0,0.0,66,0
2018,GO,Turvânia,Soja,Mapfre,-,1,129924.06,4364.37,1963.96,0.0,0.0,34,0
2018,GO,Turvelândia,Milho 2ª safra,Aliança do Brasil,-,2,467135.26,25692.43,11561.6,0.0,0.0,55,0
2018,GO,Turvelândia,Milho 2ª safra,Aliança do Brasil, SECA,2,806130.23,44337.15,19951.72,234360.44,5286,55,2
2018,GO,Turvelândia,Soja,Aliança do Brasil,-,3,2600820.56,92225.88,34115.28,0.0,0.0,36,0
2018,GO,Turvelândia,Soja,Aliança do Brasil, SECA,7,3244393.48,119899.39,41964.8,806668.13,6728,37,7
2018,GO,Turvelândia,Soja,Allianz,-,3,1327631.69,80713.24,35919.24,0.0,0.0,53,0
2018,GO,Turvelândia,Soja,Mapfre,-,3,665043.76,43801.43,17520.56,0.0,0.0,65,0
2018,GO,Turvelândia,Soja,Mapfre, SECA,2,260374.05,16649.51,6659.79,58699.5,3526,64,2
2018,GO,Turvelândia,Soja,Markel,-,9,1127283.81,38798.13,17459.16,0.0,0.0,35,0
2018,GO,Turvelândia,Soja,Sancor,-,2,674574.78,43273.96,19473.28,0.0,0.0,64,0
2018,GO,Turvelândia,Soja,Tokio Marine, SECA,3,1279968.76,85415.36,34166.13,384716.28,4504,67,3
2018,GO,Turvelândia,Sorgo,Mapfre,-,1,113896.0,4214.11,1474.93,0.0,0.0,37,0
2018,GO,Uruaçu,Soja,Aliança do Brasil,-,13,7748782.11,256053.53,102421.41,0.0,0.0,33,0
2018,GO,Uruaçu,Soja,Aliança do Brasil, CHUVA EXCESSIVA,1,906765.35,31305.99,12522.4,485248.89,15.5,35,1
2018,GO,Uruaçu,Soja,Aliança do Brasil, SECA,6,3666740.68,123338.13,49335.25,954127.4,7736,33,6
2018,GO,Uruana,Pecuário,Mapfre,-,1,420500.0,4209.11,1894.09,0.0,0.0,0.01,0
2018,GO,Urutaí,Milho 2ª safra,Aliança do Brasil, SECA,1,86572.16,4761.46,2142.66,21110.6,4434,55,1
2018,GO,Urutaí,Soja,Aliança do Brasil,-,1,451210.65,14348.96,5739.58,0.0,0.0,32,0
2018,GO,Varjão,Soja,Aliança do Brasil,-,3,1519766.89,57430.18,20100.56,0.0,0.0,38,0
2018,GO,Vianópolis,Milho 1ª safra,Aliança do Brasil,-,1,136905.51,5854.72,2049.15,0.0,0.0,43,0
2018,GO,Vianópolis,Milho 2ª safra,Aliança do Brasil,-,2,302270.43,16624.86,7481.18,0.0,0.0,55,0
2018,GO,Vianópolis,Milho 2ª safra,Aliança do Brasil, SECA,2,665284.2,36590.62,16465.78,339744.03,9285,55,2
2018,GO,Vianópolis,Soja,Aliança do Brasil,-,22,14674463.79,518485.6,193145.37,0.0,0.0,36,0
2018,GO,Vianópolis,Soja,Aliança do Brasil, SECA,7,3889511.02,141288.13,51109.17,1909483.16,13515,36,7
2018,GO,Vianópolis,Soja,Mapfre,-,1,307224.06,17723.13,7975.4,0.0,0.0,58,0
2018,GO,Vianópolis,Tomate,Porto Seguro,-,1,327080.0,11432.0,5144.4,0.0,0.0,35,0
2018,GO,Vicentinópolis,Milho 1ª safra,Aliança do Brasil,-,2,319275.47,9952.84,3483.49,0.0,0.0,31,0
2018,GO,Vicentinópolis,Milho 2ª safra,Aliança do Brasil,-,4,783195.1,43075.7,19384.07,0.0,0.0,55,0
2018,GO,Vicentinópolis,Milho 2ª safra,Aliança do Brasil, SECA,2,842913.72,46360.24,20862.11,211855.54,4.57,55,2
2018,GO,Vicentinópolis,Milho 2ª safra,Markel,-,1,143000.0,13471.0,6061.95,0.0,0.0,94,0
2018,GO,Vicentinópolis,Soja,Aliança do Brasil,-,5,4063903.55,132451.76,52980.7,0.0,0.0,33,0
2018,GO,Vicentinópolis,Soja,Aliança do Brasil, SECA,13,11261153.6,363179.33,145271.73,3263858.18,8987,32,13
2018,GO,Vicentinópolis,Soja,Markel,-,2,1470506.84,60038.0,24015.2,0.0,0.0,36,0
2018,GO,Vila Propício,Milho 2ª safra,Aliança do Brasil,-,1,142376.1,7830.68,3523.81,0.0,0.0,55,0
2018,GO,Vila Propício,Soja,Aliança do Brasil,-,2,2155972.18,72401.92,28120.15,0.0,0.0,35,0
2018,GO,Vila Propício,Soja,Aliança do Brasil, SECA,1,1369936.29,45027.4,18010.96,624640.27,13872,33,1
2018,MA,Alto Parnaíba,Soja,Aliança do Brasil,-,1,252649.41,15620.54,7029.24,0.0,0.0,62,0
2018,MA,Alto Parnaíba,Soja,Aliança do Brasil, SECA,2,1097404.65,69667.37,31350.31,191490.74,2749,63,2
2018,MA,Anapurus,Soja,Aliança do Brasil,-,1,964976.6,65164.35,29323.96,0.0,0.0,68,0
2018,MA,Arame,Milho 1ª safra,Aliança do Brasil,-,1,219289.74,10405.5,4682.48,0.0,0.0,47,0
2018,MA,Balsas,Milho 1ª safra,Aliança do Brasil,-,1,848355.18,40170.01,18076.5,0.0,0.0,47,0
2018,MA,Balsas,Milho 1ª safra,Aliança do Brasil, SECA,2,1759761.17,83325.5,37496.47,139703.48,1677,47,2
2018,MA,Balsas,Milho 2ª safra,Aliança do Brasil,-,3,1283174.07,122459.43,55106.75,0.0,0.0,95,0
2018,MA,Balsas,Milho 2ª safra,Aliança do Brasil, SECA,6,3424186.27,326786.44,147053.91,2178063.66,6665,95,6
2018,MA,Balsas,Pecuário,Swiss Re,-,1,264000.0,3096.3,1393.33,0.0,0.0,12,0
2018,MA,Balsas,Soja,Aliança do Brasil,-,16,9614795.96,659684.93,296858.22,0.0,0.0,68,0
2018,MA,Balsas,Soja,Aliança do Brasil, INUNDAÇÃO/TROMBA D´ÁGUA,1,2145567.29,137662.07,61947.93,264123.44,1919,64,1
2018,MA,Balsas,Soja,Essor, SECA,1,2420247.9,169417.35,72000.0,1044094.94,6163,0.07,1
2018,MA,Benedito Leite,Soja,Aliança do Brasil,-,1,59405.93,4900.98,2205.44,0.0,0.0,82,0
2018,MA,Bom Jardim,Soja,Essor,-,1,2036832.05,142578.24,64160.21,0.0,0.0,0.07,0
2018,MA,Buriti,Soja,Aliança do Brasil,-,3,2208427.5,140527.77,63237.49,0.0,0.0,67,0
2018,MA,Chapadinha,Soja,Aliança do Brasil,-,1,257335.57,14853.9,6684.26,0.0,0.0,58,0
2018,MA,Colinas,Soja,Aliança do Brasil, SECA,1,967380.57,65700.92,29565.41,228861.64,3483,68,1
2018,MA,Fernando Falcão,Arroz,Aliança do Brasil, SECA,1,161188.93,14507.0,5802.8,114669.8,7904,0.09,1
2018,MA,Fortaleza dos Nogueiras,Soja,Aliança do Brasil,-,1,2081207.18,132623.45,59680.55,0.0,0.0,64,0
2018,MA,Governador Luiz Rocha,Soja,Aliança do Brasil,-,1,64772.59,5343.73,2404.68,0.0,0.0,82,0
2018,MA,Grajaú,Arroz,Aliança do Brasil,-,5,1294700.73,116523.04,46609.22,0.0,0.0,0.09,0
2018,MA,Grajaú,Arroz,Aliança do Brasil, SECA,1,157867.0,14208.03,5683.21,154172.91,10851,0.09,1
2018,MA,Grajaú,Milho 1ª safra,Aliança do Brasil,-,1,48741.6,3411.91,1535.36,0.0,0.0,0.07,0
2018,MA,Grajaú,Soja,Aliança do Brasil,-,1,152948.4,9194.83,4137.67,0.0,0.0,0.06,0
2018,MA,Grajaú,Soja,Aliança do Brasil, SECA,1,317213.39,19932.81,8969.76,110828.54,5.56,63,1
2018,MA,Itinga do Maranhão,Soja,Aliança do Brasil,-,1,409574.87,33789.92,15205.46,0.0,0.0,82,0
2018,MA,Loreto,Milho 2ª safra,Aliança do Brasil,-,1,128674.0,12279.97,5525.99,0.0,0.0,95,0
2018,MA,Loreto,Soja,Aliança do Brasil,-,4,1638695.21,119391.52,53726.18,0.0,0.0,68,0
2018,MA,Loreto,Soja,Aliança do Brasil, SECA,1,409901.25,33816.85,15217.58,5.0,0.0,82,1
2018,MA,Marajá do Sena,Soja,Aliança do Brasil,-,1,692020.0,43993.89,19797.25,0.0,0.0,64,0
2018,MA,Milagres do Maranhão,Soja,Aliança do Brasil,-,2,1109955.17,86224.49,38801.02,0.0,0.0,72,0
2018,MA,Mirador,Soja,Aliança do Brasil,-,2,704053.64,58084.42,26137.98,0.0,0.0,82,0
2018,MA,Mirador,Soja,Aliança do Brasil, SECA,1,2213904.96,134893.87,60702.24,465045.25,3447,61,1
2018,MA,Parnarama,Soja,Aliança do Brasil,-,1,1208810.41,72827.69,32772.46,0.0,0.0,0.06,0
2018,MA,Riachão,Arroz,Aliança do Brasil,-,1,1207914.62,96633.16,43484.92,0.0,0.0,0.08,0
2018,MA,Riachão,Milho 1ª safra,Aliança do Brasil,-,1,857611.2,48366.01,21764.7,0.0,0.0,56,0
2018,MA,Riachão,Milho 2ª safra,Aliança do Brasil,-,1,117676.05,11230.38,5053.67,0.0,0.0,95,0
2018,MA,Riachão,Milho 2ª safra,Aliança do Brasil, SECA,3,1241041.13,118438.47,53297.31,1012796.66,8551,95,3
2018,MA,Riachão,Soja,Aliança do Brasil,-,12,11969902.77,772175.26,347478.87,0.0,0.0,64,0
2018,MA,Riachão,Soja,Swiss Re,-,2,1937871.2,242652.63,109193.69,0.0,0.0,123,0
2018,MA,Sambaíba,Milho 1ª safra,Aliança do Brasil, VARIAÇÃO DE PREÇO,1,309181.67,14884.96,6698.23,50.0,3,48,1
2018,MA,Sambaíba,Milho 2ª safra,Aliança do Brasil, SECA,5,2115278.23,201871.09,90841.99,1783226.45,8833,95,5
2018,MA,Sambaíba,Soja,Aliança do Brasil,-,7,7790971.52,486558.8,218951.46,0.0,0.0,62,0
2018,MA,Sambaíba,Soja,Aliança do Brasil, SECA,1,1362875.25,89926.35,40466.86,493472.18,5488,66,1
2018,MA,Sambaíba,Soja,Aliança do Brasil, VARIAÇÃO DE PREÇO,1,295713.15,19116.35,8602.36,50.0,3,65,1
2018,MA,Santa Quitéria do Maranhão,Soja,Aliança do Brasil,-,1,191856.74,11785.95,5303.68,0.0,0.0,61,0
2018,MA,São Domingos do Azeitão,Soja,Aliança do Brasil,-,1,544486.25,44920.11,20214.05,0.0,0.0,82,0
2018,MA,São Domingos do Azeitão,Soja,Aliança do Brasil, SECA,1,1868812.5,117880.41,53046.18,410234.39,3.48,63,1
2018,MA,São João do Soter,Soja,Aliança do Brasil,-,1,437868.66,29175.55,13129.0,0.0,0.0,67,0
2018,MA,Sucupira do Norte,Milho 1ª safra,Aliança do Brasil,-,1,487243.04,20286.4,9128.88,0.0,0.0,42,0
2018,MA,Tasso Fragoso,Milho 1ª safra,Aliança do Brasil,-,1,330844.84,18245.6,8210.52,0.0,0.0,55,0
2018,MA,Tasso Fragoso,Milho 2ª safra,Aliança do Brasil, SECA,9,7818725.94,746178.38,310257.05,6392285.92,8567,95,9
2018,MA,Tasso Fragoso,Soja,Aliança do Brasil,-,3,1813156.12,135623.29,61030.48,0.0,0.0,76,0
2018,MA,Tasso Fragoso,Soja,Swiss Re, SECA,2,2947312.14,221048.41,99471.78,1147777.1,5192,75,2
2018,MA,Tuntum,Milho 1ª safra,Aliança do Brasil,-,1,395265.6,27668.59,12450.87,0.0,0.0,0.07,0
2018,MG,Abadia dos Dourados,Café,Aliança do Brasil,-,1,329125.0,8764.74,3944.13,0.0,0.0,27,0
2018,MG,Abadia dos Dourados,Milho 2ª safra,Aliança do Brasil,-,2,770956.02,53966.91,24285.11,0.0,0.0,0.07,0
2018,MG,Abadia dos Dourados,Soja,Aliança do Brasil,-,1,112047.0,7916.36,3166.54,0.0,0.0,71,0
2018,MG,Abadia dos Dourados,Soja,Sancor,-,1,119683.41,8808.33,3523.33,0.0,0.0,74,0
2018,MG,Abre Campo,Café,Mapfre,-,1,160000.0,1511.98,680.39,0.0,0.0,9,0
2018,MG,Água Comprida,Soja,Aliança do Brasil,-,1,194133.25,9792.3,3916.92,0.0,0.0,0.05,0
2018,MG,Aguanil,Café,Aliança do Brasil,-,1,137896.35,4886.32,2198.84,0.0,0.0,35,0
2018,MG,Aguanil,Café,Mapfre,-,1,87244.2,1209.77,544.39,0.0,0.0,14,0
2018,MG,Águas Vermelhas,Café,Aliança do Brasil,-,1,95347.8,2539.15,1142.62,0.0,0.0,27,0
2018,MG,Aiuruoca,Milho 1ª safra,Aliança do Brasil,-,1,98710.88,3804.09,1711.84,0.0,0.0,39,0
2018,MG,Aiuruoca,Milho 2ª safra,Aliança do Brasil,-,1,189860.1,13290.2,5980.59,0.0,0.0,0.07,0
2018,MG,Albertina,Café,Mapfre,-,1,133912.5,2782.38,1252.07,0.0,0.0,21,0
2018,MG,Alfenas,Café,Aliança do Brasil,-,1,900138.87,31896.22,14353.3,0.0,0.0,35,0
2018,MG,Alfenas,Café,Mapfre,-,2,2096116.28,74529.93,33538.46,0.0,0.0,42,0
